snapped_at,price,market_cap,total_volume
4/28/13,135.3,1500517590,0
4/29/13,141.96,1575032004,0
4/30/13,135.3,1501657493,0
5/1/13,117,1298951550,0
5/2/13,103.43,1148667722,0
5/3/13,91.01,1011066494,0
5/4/13,111.25,1236351844,0
5/5/13,116.79,1298377788,0
5/6/13,118.33,1315992304,0
5/7/13,106.4,1183766500,0
5/8/13,112.64,1253655040,0
5/9/13,113,1258130700,0
5/10/13,118.78,1322989457,0
5/11/13,113.01,1259239352,0
5/12/13,114.713,1278708679,0
5/13/13,117.18,1306721052,0
5/14/13,114.5,1277278988,0
5/15/13,114.156,1273849681,0
5/16/13,115.5,1289277412,0
5/17/13,123.1,1374605382,0
5/18/13,123.88,1383755085,0
5/19/13,120.501,1346499262,0
5/20/13,122.58,1370131821,0
5/21/13,122.9,1374154118,0
5/22/13,123,1375791900,0
5/23/13,125.748,1407041528,0
5/24/13,131.7,1474180657,0
5/25/13,130.77,1464316690,0
5/26/13,134.6,1507769010,0
5/27/13,128.985,1445444606,0
5/28/13,129.179,1448115967,0
5/29/13,132.13,1481781795,0
5/30/13,127.401,1429308634,0
5/31/13,127.98,1436386730,0
6/1/13,129.09,1449499974,0
6/2/13,121.3,1362684200,0
6/3/13,121.16,1361765704,0
6/5/13,121.309,1364113640,0
6/6/13,121.714,1369233814,0
6/7/13,119,1339234925,0
6/8/13,110.09,1239395972,0
6/9/13,108.401,1220874393,0
6/10/13,99.7497,1123844958,0
6/11/13,105.99,1194605341,0
6/12/13,108.9,1227904672,0
6/13/13,108.4,1222819750,0
6/14/13,102.769,1159766150,0
6/15/13,98.399,1110902570,0
6/16/13,99.99,1129287060,0
6/17/13,100.42,1134610433,0
6/18/13,102,1152834600,0
6/19/13,106.55,1204638318,0
6/20/13,107.9,1220273470,0
6/21/13,110.91,1254733148,0
6/22/13,109.015,1233750009,0
6/23/13,107.25,1214260369,0
6/24/13,108,1223181000,0
6/25/13,102.443,1160635652,0
6/26/13,103.691,1175194910,0
6/27/13,103.39,1172207388,0
6/28/13,99.66,1130338737,0
6/29/13,93.3311,1058953327,0
6/30/13,95.3886,1082693996,0
7/1/13,97.504,1107084792,0
7/2/13,89.489,1016445146,0
7/3/13,90.797,1031653673,0
7/4/13,78.8,895707780,0
7/5/13,78.48,892405890,0
7/6/13,67.809,771368060,0
7/7/13,68.0831,774804401,0
7/8/13,77.502,882356395,0
7/9/13,76.3915,870081997,0
7/10/13,77,877378425,0
7/11/13,85.75,977479256,0
7/12/13,93.804,1069724400,0
7/13/13,88.0622,1004551934,0
7/14/13,95.58,1090715949,0
7/15/13,94,1073073450,0
7/16/13,97.301,1111179853,0
7/17/13,98.9796,1130735527,0
7/18/13,97.8,1117707300,0
7/19/13,88.7869,1015062893,0
7/20/13,91.572,1047311253,0
7/21/13,89.28,1021492656,0
7/22/13,90.3672,1034399451,0
7/23/13,91.7024,1050054379,0
7/24/13,94.5806,1083333286,0
7/25/13,94.525,1083076902,0
7/26/13,96.9499,1111232483,0
7/27/13,94.13,1079278107,0
7/28/13,94.005,1078286703,0
7/29/13,98.5759,1131111629,0
7/30/13,101.5,1165105812,0
7/31/13,110.34,1267183179,0
8/1/13,106.23,1220481782,0
8/2/13,101.61,1167849454,0
8/3/13,103.7,1192378895,0
8/4/13,104.86,1206152150,0
8/5/13,106.56,1226188584,0
8/6/13,105.841,1218425716,0
8/7/13,106.75,1229098150,0
8/8/13,101.672,1171586790,0
8/9/13,103.4,1192028805,0
8/10/13,102.71,1184605785,0
8/11/13,103.77,1197378682,0
8/12/13,105.18,1214268916,0
8/13/13,106.068,1225008501,0
8/14/13,111.621,1289602061,0
8/15/13,111.87,1292943118,0
8/16/13,109.867,1270257534,0
8/17/13,112.74,1304015666,0
8/18/13,114.4,1323762440,0
8/19/13,118.782,1375023402,0
8/20/13,120.5,1395441212,0
8/21/13,121.51,1407757143,0
8/22/13,122.499,1419858347,0
8/23/13,120,1391517000,0
8/24/13,120.44,1397179275,0
8/25/13,122,1415749000,0
8/26/13,122.04,1416676932,0
8/27/13,125.67,1459371151,0
8/28/13,123.02,1429111038,0
8/29/13,123.44,1434594992,0
8/30/13,129.2,1502172870,0
8/31/13,137.76,1602407100,0
9/1/13,138.17,1607960283,0
9/2/13,137.17,1597132036,0
9/3/13,137.51,1601702729,0
9/4/13,135.21,1575534525,0
9/5/13,129.96,1514888487,0
9/6/13,126.13,1470861842,0
9/7/13,123.73,1443353756,0
9/8/13,121.77,1420952396,0
9/9/13,126.4,1475596760,0
9/10/13,127.78,1492304286,0
9/11/13,131.65,1538132775,0
9/12/13,134.22,1568874092,0
9/13/13,135.05,1579271324,0
9/14/13,131.39,1537187451,0
9/15/13,129.95,1520967287,0
9/16/13,131.48,1539430293,0
9/17/13,131.31,1538014334,0
9/18/13,132.06,1547280990,0
9/19/13,130.23,1526484433,0
9/20/13,128.57,1507618248,0
9/21/13,126.78,1487211807,0
9/22/13,128.37,1506534274,0
9/23/13,126.73,1487984454,0
9/24/13,126.09,1481135098,0
9/25/13,127.99,1504122481,0
9/26/13,128.02,1505025524,0
9/27/13,131.84,1550524096,0
9/28/13,133.93,1575663012,0
9/29/13,140.28,1650965841,0
9/30/13,131.65,1549941780,0
10/1/13,132.55,1561200410,0
10/2/13,132.04,1555751397,0
10/3/13,123.07,1450746083,0
10/4/13,128.26,1512486811,0
10/5/13,129.57,1528611793,0
10/6/13,127.56,1505549223,0
10/7/13,128.38,1515724889,0
10/8/13,125.72,1484816060,0
10/9/13,130.9,1546580228,0
10/10/13,129.68,1532820842,0
10/11/13,130.27,1540367845,0
10/12/13,135.35,1601082220,0
10/13/13,135.48,1603402413,0
10/14/13,140.48,1663458800,0
10/15/13,143.89,1704751164,0
10/16/13,143.61,1702245233,0
10/17/13,146.15,1732995548,0
10/18/13,151.34,1795176162,0
10/19/13,170.51,2023531688,0
10/20/13,172.01,2042261829,0
10/21/13,181.41,2154778910,0
10/22/13,193.45,2298993654,0
10/23/13,206.78,2458505640,0
10/24/13,198.8,2364666360,0
10/25/13,172.48,2052637048,0
10/26/13,178.96,2130644072,0
10/27/13,189.83,2260913266,0
10/28/13,198.55,2365643830,0
10/29/13,204.39,2436022215,0
10/30/13,204.2,2434768490,0
10/31/13,203.88,2432069229,0
11/1/13,205.26,2449516394,0
11/2/13,206.89,2470106260,0
11/3/13,212.45,2537555912,0
11/4/13,226.28,2703825377,0
11/5/13,230.63,2756789579,0
11/6/13,260.85,3119094311,0
11/7/13,295.63,3536067384,0
11/8/13,332.02,3972444990,0
11/9/13,358,4284552950,0
11/10/13,313,3747322075,0
11/11/13,340.55,4078792891,0
11/12/13,355.48,4259334699,0
11/13/13,404.17,4844512975,0
11/14/13,408.84,4902328893,0
11/15/13,424.16,5087746180,0
11/16/13,437.41,5248843453,0
11/17/13,488.36,5862542038,0
11/18/13,580.87,6975450004,0
11/19/13,614.4,7380464640,0
11/20/13,565.34,6793450510,0
11/21/13,675.06,8114440594,0
11/22/13,731.15,8790506777,0
11/23/13,819.31,9853534129,0
11/24/13,764.43,9196532447,0
11/25/13,793.07,9544775891,0
11/26/13,832.93,10028164851,0
11/27/13,914.13,11009416068,0
11/28/13,979.08,11795833455,0
11/29/13,1101.83,13280659993,0
11/30/13,1127.45,13593664650,0
12/1/13,1033.39,12464724345,0
12/2/13,974.03,11753157346,0
12/3/13,1078.64,13020236474,0
12/4/13,1121.48,13542487814,0
12/5/13,989.04,11947405392,0
12/6/13,1019.66,12322234219,0
12/7/13,811.98,9816777302,0
12/8/13,743.11,8987358118,0
12/9/13,897.89,10863885372,0
12/10/13,927.78,11230173843,0
12/11/13,887.08,10741252534,0
12/12/13,878.17,10636987805,0
12/13/13,897.27,10872198158,0
12/14/13,866.99,10509219285,0
12/15/13,854.62,10363485334,0
12/16/13,789.15,9573257565,0
12/17/13,691.65,8393847109,0
12/18/13,559.36,6791343584,0
12/19/13,677.84,8233502182,0
12/20/13,694.25,8436421862,0
12/21/13,596.12,7246404914,0
12/22/13,650.27,7907201916,0
12/23/13,645.75,7854951431,0
12/24/13,659.94,8030446893,0
12/25/13,668.74,8140337961,0
12/26/13,734.59,8944973877,0
12/27/13,734.27,8944473292,62881800
12/28/13,738.81,9002769255,28121600
12/29/13,726.47,8855251580,27018300
12/30/13,760.52,9270681761,24717100
12/31/13,755.16,9205343763,21903500
1/1/14,767.74,9358693020,23448600
1/2/14,772.53,9417082760,16837800
1/3/14,825.47,10062417390,54171500
1/4/14,849.14,10350952914,36344700
1/5/14,919.41,11207538944,62414600
1/6/14,936.38,11414401972,88584600
1/7/14,826.5,10107681750,80268100
1/8/14,838.32,10256342208,78060300
1/9/14,853.29,10443906952,58813600
1/10/14,863.3,10570439442,29763600
1/11/14,905.72,11094594497,48299500
1/12/14,867.45,10630187711,40171100
1/13/14,840.96,10309307616,42950500
1/14/14,838.05,10276902394,23469400
1/15/14,860.44,10555404678,28600400
1/16/14,837.98,10283900055,18719700
1/17/14,812.9,9979241690,39266000
1/18/14,840,10315662000,18052700
1/19/14,838.17,10293335273,17574100
1/20/14,869.15,10677333920,25421600
1/21/14,869.57,10686776168,26779700
1/22/14,865.03,10635024832,17879900
1/23/14,846.97,10417265166,18412100
1/24/14,808.32,9945387408,20176000
1/25/14,804.39,9900713656,31742800
1/26/14,853.51,10508799200,22676800
1/27/14,891.86,10984370725,32539200
1/28/14,777,9573533550,61878700
1/29/14,816.85,10067676250,33409200
1/30/14,817.17,10074827642,16261700
1/31/14,817.93,10087796517,31107400
2/1/14,832.52,10271715012,14722200
2/2/14,836.41,10323662258,19347600
2/3/14,813.38,10043290888,12759200
2/4/14,832.36,10281144248,14823400
2/5/14,830.92,10267242207,15706200
2/6/14,805.08,9951171213,47441900
2/7/14,721.32,8918941470,65733100
2/8/14,701.61,8678266711,86940400
2/9/14,672.07,8315656524,34864400
2/10/14,689.65,8535556672,38527400
2/11/14,697.76,8638931672,121884000
2/12/14,655.26,8115968452,65970400
2/13/14,651.91,8077474557,19109100
2/14/14,623.57,7729134561,90917600
2/15/14,644.1,7986582360,57350800
2/16/14,613.85,7614456286,24104900
2/17/14,645.14,8005429360,48516100
2/18/14,625.01,7758139753,22066400
2/19/14,620.99,7711283048,13276100
2/20/14,593.89,7377405511,35743400
2/21/14,582.75,7241455462,56059000
2/22/14,571.06,7098404288,21675800
2/23/14,622.97,7746491782,44590700
2/24/14,572.39,7120130927,47229500
2/25/14,489.31,6088839080,111102000
2/26/14,567.25,7061198906,75039300
2/27/14,586.28,7300959497,38219000
2/28/14,567.2,7065922360,24649000
3/1/14,560.11,6979712746,22903800
3/2/14,561.35,6997269851,11143900
3/3/14,585.79,7304054418,33049800
3/4/14,675,8418886875,86124600
3/5/14,658.24,8212712376,26946700
3/6/14,654.55,8169324004,16659800
3/7/14,617.62,7711032022,29823000
3/8/14,610.37,7623170337,21353000
3/9/14,636.17,7947989895,15489000
3/10/14,621.17,7763134192,16425700
3/11/14,624.23,7803983008,12542300
3/12/14,638.07,7979719372,20806300
3/13/14,639.03,7994472985,12866600
3/14/14,629.67,7879611671,11939800
3/15/14,638.07,7987471922,5963930
3/16/14,629.55,7883319532,4834240
3/17/14,623.705,7812934238,13371500
3/18/14,612.622,7676276184,23217800
3/19/14,610.636,7653772688,15227500
3/20/14,592.07,7423640092,20048500
3/21/14,582.303,7303695511,38053400
3/22/14,561.22,7041711523,17983700
3/23/14,567.779,7127031703,10283000
3/24/14,571.418,7175538679,17185800
3/25/14,582.55,7317439677,18634700
3/26/14,584.442,7343002343,17583200
3/27/14,567.64,7133333206,22316700
3/28/14,503.661,6331497248,79571600
3/29/14,502.302,6317113200,26810900
3/30/14,469.938,5912148997,17867800
3/31/14,457.399,5756309240,56838500
4/1/14,478.7163,6023351178,35685800
4/2/14,437.515,5506313797,49647600
4/3/14,447.0822,5604036051,40765500
4/4/14,448.8792,5641613449,22925500
4/5/14,464.8259,5824866676,13404500
4/6/14,460.7028,5808861023,10241400
4/7/14,457.792,5775641210,9802770
4/8/14,450.4638,5718579640,10921600
4/9/14,440.1983,5589580215,13204400
4/10/14,360.8407,4611917257,55868300
4/11/14,420.0563,5318033925,62562800
4/12/14,420.66,5321874506,19226500
4/13/14,414.9495,5234667259,22493500
4/14/14,457.6338,5802302128,50730200
4/15/14,520.1233,6522974948,49561000
4/16/14,529.1625,6674473792,56480100
4/17/14,494.4,6278792387,34025500
4/18/14,478.2312,6074116360,19042400
4/19/14,501.5515,6353700029,19588200
4/20/14,497.3177,6312896984,12103100
4/21/14,492.6733,6284666435,15171400
4/22/14,484.8533,6187034895,9770190.335
4/23/14,487.525,6231920621,8412033.043
4/24/14,494.2733,6350012525,9512215.004
4/25/14,458.8067,5857079867,44062361.81
4/26/14,453.8,5822776642,11997979.87
4/27/14,437.9216,5542720307,9760121.835
4/28/14,436.92,5593864954,20781687.98
4/29/14,443.27,5683724524,15011935.55
4/30/14,444.9968,5690810165,13054745.68
5/1/14,455.0913,5821425472,11953625.13
5/2/14,443.4734,5716625927,8165770.148
5/3/14,434.0333,5570422954,9446958.636
5/4/14,433.9432,5554777406,5229830.631
5/5/14,429.0761,5518951942,8567756.392
5/6/14,426.7634,5463474513,10822749.12
5/7/14,439.3,5590798951,16360711.04
5/8/14,437.3633,5609810850,8491458.546
5/9/14,447.4933,5730133343,8820053.293
5/10/14,452.505,5795543101,5529665.187
5/11/14,436.2833,5598956479,11522907.03
5/12/14,439.19,5633629021,5903393.674
5/13/14,437.305,5625308533,5619474.109
5/14/14,444.2467,5669111766,6764834.291
5/15/14,444.25,5712906334,6219944.385
5/16/14,445.165,5725217915,5292980.731
5/17/14,445.8533,5737967927,2642092.213
5/18/14,444.2133,5706165793,7828552.782
5/19/14,443.87,5706978471,11697296.02
5/20/14,483.4167,6214911439,59415447.48
5/21/14,488.7717,6294422409,20125942.25
5/22/14,522.6083,6716604600,28758404.01
5/23/14,524.475,6662964359,30253343.7
5/24/14,523.1083,6727963028,10236386.68
5/25/14,569.3767,7325371780,43762384.56
5/26/14,579.6217,7479335238,26174591.72
5/27/14,569.475,7325147499,33059214.24
5/28/14,571.5533,7402205099,15739188.29
5/29/14,565.26,7290260762,14362990.94
5/30/14,621.1467,7897757908,42271699.64
5/31/14,620.5,8007248676,18656368.1
6/1/14,640.1617,8094125581,53565199.68
6/2/14,656.41,8487587033,41153743.55
6/3/14,667.3683,8580309812,37419432.11
6/4/14,641.1833,8249183077,43722721.86
6/5/14,658.1,8478552324,24809749.57
6/6/14,648.63,8409353268,14032413.37
6/7/14,651.7083,8428206589,12954147.5
6/8/14,649.8983,8445489607,6819173.803
6/9/14,643.905,8290260777,15165258
6/10/14,649.0567,8359493315,13698528.1
6/11/14,630.0367,8116778557,20706208.81
6/12/14,567.175,7309311839,41032286.05
6/13/14,594.6833,7666330028,37950646.15
6/14/14,570.0033,7350662806,33752601.59
6/15/14,583.41,7526353631,19377536.88
6/16/14,592.52,7646618730,25803391.33
6/17/14,607.1583,7838352937,14064824.78
6/18/14,604.19,7802403927,14955835.77
6/19/14,593.3883,7665345555,11266428.3
6/20/14,590.055,7625133251,14899960.97
6/21/14,591.2567,7643411864,8304999.79
6/22/14,595.0367,7694627831,9952321.043
6/23/14,586.1483,7582634214,11249420.62
6/24/14,582.415,7537047075,11613405.82
6/25/14,561.4717,7268686297,18237241.35
6/26/14,579.5867,7505647765,12733876.65
6/27/14,598.2367,7750006889,19906418.83
6/28/14,594.8717,7709210053,13624207.4
6/29/14,598.4883,7758488115,8878656.403
6/30/14,637.755,8269625590,47015974.06
7/1/14,643.935,8351853048,38496541.69
7/2/14,648.1075,8408206449,25992122.17
7/3/14,640.2838,8308930858,18539083.75
7/4/14,627.1288,8140821666,22418156.55
7/5/14,627.5813,8149049043,9292051.769
7/6/14,631.0025,8195697096,11187211.13
7/7/14,619.495,8048556477,18525910.65
7/8/14,620.0475,8058075305,9269839.61
7/9/14,620.16,8060033472,9329941.3
7/10/14,615.1275,7994627579,15009203.94
7/11/14,630.835,8198773245,15836826.82
7/12/14,633.6389952,8235215928,13267457.87
7/13/14,627.4623228,8154939571,11435029.12
7/14/14,618.2050265,8034625268,2646077079
7/15/14,618.9525,8044339957,10776372.32
7/16/14,614.1475,7981890813,13679053.32
7/17/14,622.895,8095579447,14637445.28
7/18/14,627.0188,8173252760,14086517.69
7/19/14,626.1763,8165088481,7640657.031
7/20/14,620.5138,8093609699,4767570.263
7/21/14,619.9088,8088074095,8225443.992
7/22/14,619.0063,8078589321,7698580.923
7/23/14,617.9425,8066930366,9043046.013
7/24/14,599.8088,7832303310,24703385.25
7/25/14,600.0963,7837677745,20256797.4
7/26/14,593.775,7758026640,11443452.29
7/27/14,590.3788,7715896689,9300140.747
7/28/14,585.2788,7651364384,23117898.16
7/29/14,581.7138,7607013191,11790372.33
7/30/14,560.7913,7335781094,18397948.92
7/31/14,583.1821057,7630850376,23252091.39
8/1/14,593.8655274,7773046502,22927176.8
8/2/14,588.2306992,7701689838,9260582.608
8/3/14,585.5731941,7669135008,9179432.126
8/4/14,586.3686859,7681459104,11325982.79
8/5/14,582.4186268,7631722476,13046784.25
8/6/14,583.325,7645917854,12769922.2
8/7/14,587.203159,7699128900,11942668.46
8/8/14,590.9072702,7749970439,12277588.53
8/9/14,588.107856,7716004476,7934876.355
8/10/14,588.5004826,7723612746,8504716.676
8/11/14,573.4063,7528222642,16394404.86
8/12/14,567.4023482,7451879445,15825348.32
8/13/14,543.6675,7142146356,36644669.93
8/14/14,503.7088,6619438824,46265624.63
8/15/14,492.2844983,6470895123,31123413.36
8/16/14,521.0463,6851511348,27941383.43
8/17/14,494.7813,6508254264,28596111.8
8/18/14,459.8863,6051494359,60758484.53
8/19/14,484.155,6373125927,45173284.03
8/20/14,514.1863,6770599524,55122051.11
8/21/14,515.605,6791368598,47111104.08
8/22/14,515.8263,6796320998,34159957.6
8/23/14,496.5688,6544627813,23986341.56
8/24/14,508.1138,6698642065,18509793.27
8/25/14,500.3863,6598469042,15737842.72
8/26/14,510.6388,6735887475,21288943.92
8/27/14,510.4463,6735479301,21505988.92
8/28/14,506.915,6691049888,18467248.49
8/29/14,508.0963,6708840033,16001723.63
8/30/14,501.53,6624308546,10747408.66
8/31/14,480.0263,6342575501,43358429.76
9/1/14,475.82,6288710717,19343751.81
9/2/14,474.6938,6275487638,21083352.22
9/3/14,474.7263,6277994218,14233663.71
9/4/14,489.5475,6475917910,23597497.06
9/5/14,480.2425,6354592772,14058803.05
9/6/14,482.3588,6384706079,9776900.705
9/7/14,480.6025,6363333296,7748654.383
9/8/14,471.125,6239603056,27618107.42
9/9/14,471.7538,6249605641,20218609.3
9/10/14,477.1138,6322521232,20792329.42
9/11/14,476.3775,6314752955,14579193.13
9/12/14,473.6875,6280918617,13395857.32
9/13/14,476.0013,6313764543,14007703
9/14/14,474.795,6299010306,11468703.33
9/15/14,473.0313,6278083239,12723496.88
9/16/14,462.5925,6141505243,16956832.82
9/17/14,454.6238,6037835957,23179362.99
9/18/14,423.565,5627251629,48338347.98
9/19/14,393.2625,5226301320,47766762.16
9/20/14,408.5025,5430693510,47847915.32
9/21/14,396.62,5274312253,32843840.16
9/22/14,398.3113,5298466364,24225299.21
9/23/14,433.7513,5771559860,57448184.25
9/24/14,420.92,5602424154,32689372.44
9/25/14,407.9775,5431965427,30733509.97
9/26/14,402.88,5365475264,23707503.07
9/27/14,398.0075,5301867858,16698720.05
9/28/14,375.9888,5009825167,29504744.83
9/29/14,373.0888,4972406273,37668363.04
9/30/14,387.3513,5164012591,34519038.81
10/1/14,380.895,5079406228,26019381.16
10/2/14,371.8413,4959944621,19867284.51
10/3/14,356.19,4752500694,29080111.34
10/4/14,327.8813,4376051376,44971218.62
10/5/14,325.11,4340421694,81809696.99
10/6/14,328.73,4390074095,75997580.14
10/7/14,331.7238,4431199693,43924704.46
10/8/14,353.3901,4721892499,50777426.83
10/9/14,358.395,4790047734,80036548.34
10/10/14,357.555,4780224306,42046080.75
10/11/14,359.515,4807704216,32266988.41
10/12/14,374.1675,5005060918,30739066.02
10/13/14,387.0388,5178714608,55435747.92
10/14/14,398.2888,5330587770,71417120.07
10/15/14,392.19,5250404406,49257724.14
10/16/14,379.3913,5080504777,48941848.67
10/17/14,380.2925,5093875428,38063635.9
10/18/14,389.1163,5213672025,43799624.06
10/19/14,386.945,5185875585,32870166.1
10/20/14,379.77,5090987746,32186402.18
10/21/14,382.4138,5127920489,33195457.63
10/22/14,379.4425,5089595057,22279085.76
10/23/14,356.2,4779135400,48354309.49
10/24/14,354.3175,4755312883,32650701.35
10/25/14,347.0304941,4658797625,35098508.12
10/26/14,350.1888,4702361471,27618300.83
10/27/14,348.29,4678274816,40322147.38
10/28/14,351.5638,4723453013,26517269.32
10/29/14,333.1475,4477252539,43376134.31
10/30/14,343.6675,4620136995,59854847.08
10/31/14,336.5879758,4526519246,30524273.86
11/1/14,323.9763,4358250679,38569972.59
11/2/14,323.985,4359606957,28711350.71
11/3/14,323.995,4361102298,40772300.42
11/4/14,328.0083,4416492356,35073797.88
11/5/14,337.5933,4546689685,44434915.11
11/6/14,347.8183,4685738574,43131102.63
11/7/14,341.2317,4598267773,40263476.29
11/8/14,344.1783,4639316977,30212775.72
11/9/14,363.4241291,4900092961,51466025.87
11/10/14,363.765,4906043990,62274660.84
11/11/14,366.15,4939381808,45679773.64
11/12/14,418.5783,5648170007,234617998.9
11/13/14,414.7083,5597421602,338849744.2
11/14/14,395.245,5336222507,263499968.6
11/15/14,377.3267,5095655586,99179350.35
11/16/14,387.6233,5236180276,95731301.28
11/17/14,384.9,5200788045,152824089.1
11/18/14,374.8683,5066663713,109440633.1
11/19/14,376.7883,5093942323,84367865.37
11/20/14,355.3888346,4805825478,93722502.04
11/21/14,349.3882854,4725799745,100624477.6
11/22/14,351.55,4756418768,68856354.94
11/23/14,366.7817,4963794289,71063869.31
11/24/14,377.7417,5113527167,116848548.4
11/25/14,375.248,5080998638,115570302.5
11/26/14,365.766,4953852407,92282203.68
11/27/14,368.448,4991429534,70974036.26
11/28/14,376.951,5108072425,91254232.82
11/29/14,374.965,5082659949,100952560.5
11/30/14,376.472,5104546201,74926943.91
12/1/14,379.489,5146696229,64120830.5
12/2/14,381.3768,5173729066,66841251.27
12/3/14,374.103,5076166197,74772912.71
12/4/14,368.2282,4997777245,62639548.33
12/5/14,376.379,5109881265,57857463.43
12/6/14,373.671,5074368104,48428933.76
12/7/14,374.448,5086108462,38514374.88
12/8/14,361.433,4910799207,66593741.91
12/9/14,350.928,4769269438,88924869.66
12/10/14,346.9798718,4716905099,59696950.63
12/11/14,346.909,4717173182,118502898.8
12/12/14,351.502,4780796277,50698218.4
12/13/14,347.484,4727528507,38735004.41
12/14/14,350.133,4764706151,44354135.29
12/15/14,344.615,4690951072,30644200.62
12/16/14,328.534,4473187530,71798679.48
12/17/14,318.828,4342046796,76239460.27
12/18/14,309.765,4219673039,90976235.79
12/19/14,317.54,4326569824,60607669.35
12/20/14,328.774,4480153982,64328493.85
12/21/14,319.501,4353792202,58024786.31
12/22/14,329.886,4498284260,51126866.97
12/23/14,333.97,4555334102,58571793.11
12/24/14,322.194,4395934388,37974791.62
12/25/14,318.166,4342234118,75362825.06
12/26/14,327.7169709,4473844614,93256490.21
12/27/14,314.568,4295536139,145862961.1
12/28/14,316.491,4322768587,67051620.39
12/29/14,312.633,4271645364,99471184.47
12/30/14,310.079,4237996981,71609763.02
12/31/14,317.379,4338943850,71036111.35
1/1/15,313.992,4293958347,46999364.09
1/2/15,314.446,4301448335,38855906.3
1/3/15,286.572,3921358112,118778941.4
1/4/15,260.936,3571639781,205500149
1/5/15,273.22,3740880427,155038125.5
1/6/15,285.3738,3908408221,97002895.98
1/7/15,295.8725,4053238742,110674233
1/8/15,284.4525,3897824162,86570544.47
1/9/15,289.5738,3968992614,83478400.28
1/10/15,274.533,3763909200,92683835.63
1/11/15,267.184,3664201454,73256737.91
1/12/15,268.3536677,3681154854,78982214.89
1/13/15,221.436,3038251389,215752219.9
1/14/15,172.1479,2362639550,236006920.8
1/15/15,210.5559,2890521923,257637517.3
1/16/15,205.816,2826188131,176217465.5
1/17/15,199.4914,2740019366,106431481.1
1/18/15,208.9892,2871292169,118664232.7
1/19/15,214.545,2948379299,105545327.3
1/20/15,210.5137,2893626589,94312137.94
1/21/15,224.0451,3080429687,99166469.2
1/22/15,232.0423,3191202338,151229886.4
1/23/15,232.898,3203686664,126038219.2
1/24/15,248.096,3413521852,134933345.1
1/25/15,253.8389,3493324596,142426844.9
1/26/15,271.2882,3734336331,401755946.5
1/27/15,259.2356,3568728002,339951744.7
1/29/15,232.5329422,3203612158,161971565.5
1/30/15,228.6354,3150704414,105832532.6
1/31/15,218.0233,3005342179,92459195.63
2/1/15,226.2697,3119897131,100844154.3
2/2/15,240.0193,3310466195,108043831.2
2/3/15,226.0119,3117998019,135790231.9
2/4/15,225.3083,3109175682,83155505.16
2/5/15,216.9136,2994172300,74142168.01
2/6/15,222.4872,3072075447,88164946.84
2/7/15,227.2051,3138151161,80694160.19
2/8/15,222.9061,3079497925,76979240.31
2/9/15,220.0922,3041547651,79154588.47
2/10/15,220.6493,3049996660,66708973.92
2/11/15,219.0956,3029418429,65150873.75
2/12/15,222.0401588,3070809845,51632481.44
2/13/15,235.6774,3260249205,137045816.2
2/14/15,259.0086,3584044453,165435433.7
2/15/15,232.9962,3224923704,199965387.7
2/16/15,235.9199,3266299220,128976205
2/17/15,242.4568,3357729670,121468767.5
2/18/15,234.6238,3250184845,88821471.78
2/19/15,240.2988,3329826479,71396084.82
2/20/15,244.0821,3383185376,80482172.1
2/21/15,244.1459,3384954727,64143296.2
2/22/15,235.553,3266702003,74180476.07
2/23/15,238.1319,3303312137,61755698.93
2/24/15,238.7314,3312404143,58732103.48
2/25/15,237.378,3294575196,57584610.06
2/26/15,236.1711558,3278687400,44991044.51
2/27/15,253.8991,3525782547,137186494.7
2/28/15,253.5991,3522504179,85884430.31
3/1/15,257.7075,3580465594,58106060.44
3/2/15,269.9615,3751796695,93658288.67
3/3/15,280.6242,3901083285,128754965.9
3/4/15,273.0193,3796353843,119553920
3/5/15,274.8255,3822334890,98543018.35
3/6/15,272.3413,3788784931,74704492.04
3/7/15,275.5846387,3834877371,50059694.68
3/8/15,274.578,3821054906,45050575.23
3/9/15,289.2957,4027806172,111062141.1
3/10/15,290.3057,4043022165,129285347.5
3/11/15,295.961,4122115212,73794326.12
3/12/15,293.9203,4095470764,65277495.59
3/13/15,288.0365,4014523121,67739327.35
3/14/15,281.4887,3924198781,63244191.83
3/15/15,285.2645,3977863689,32203956.62
3/16/15,290.0955,4046186763,60818266.22
3/17/15,284.3491,3967004055,50540130.75
3/18/15,255.6062,3566978131,123648767.8
3/19/15,260.0037,3629235646,133194355.1
3/20/15,260.9075,3642718765,59404464.5
3/21/15,259.4899,3623906198,54148215.13
3/22/15,267.7981,3740905134,51503307.07
3/23/15,266.0272,3717118257,73040649.64
3/24/15,245.1679,3426730126,153991184.3
3/25/15,246.2715,3443109528,175875957.6
3/26/15,247.5595,3462026773,148675593.3
3/27/15,247.1476,3457360134,90325941.06
3/28/15,252.0497,3526137496,82125758.56
3/29/15,241.9137,3384336376,84472855.79
3/30/15,246.5418,3449082801,96641741.12
3/31/15,243.2692,3403299618,76545513.49
4/1/15,246.7755,3456621445,78230800.05
4/2/15,252.341,3535619145,95206093.36
4/3/15,253.6227,3554522140,94243302.29
4/4/15,253.3213,3551247974,63959131.2
4/5/15,259.7118,3641795730,82969308.75
4/6/15,255.4233,3582471422,83832524.04
4/7/15,253.2085,3551882234,88508043.43
4/8/15,244.2709,3427768045,106548662.3
4/9/15,243.2006549,3413570472,93749435.17
4/10/15,234.5253,3292518276,110710603.1
